2021 Aug 06 12:33:34
                     Time,      [CH4]_ppm,   [CH4]_ppm_se,      [H2O]_ppm,   [H2O]_ppm_se,      [CO2]_ppm,   [CO2]_ppm_se,      GasP_torr,   GasP_torr_se,         GasT_C,      GasT_C_se,         AmbT_C,      AmbT_C_se,         RD0_us,      RD0_us_se,         RD1_us,      RD1_us_se,       Fit_Flag
    08/06/21 13:31:07.477,    2.07547e+00,    5.12160e-04,    1.52634e+04,    7.11286e+01,    3.80981e+02,    9.67047e-01,    1.40480e+02,    6.46078e-03,    3.12872e+01,    6.90557e-04,    1.01187e+02,    9.79737e-03,    9.61849e+00,    6.94794e-04,    8.38582e+00,    1.65434e-03,              3
    08/06/21 13:31:17.570,    2.07660e+00,    7.14229e-04,    1.49437e+04,    1.39016e+01,    3.74045e+02,    3.26700e-01,    1.40491e+02,    4.21856e-03,    3.12844e+01,    1.42130e-03,    1.01198e+02,    1.45074e-02,    9.61844e+00,    8.82078e-04,    8.38694e+00,    8.30743e-04,              3
    08/06/21 13:31:27.582,    2.07406e+00,    6.73135e-04,    1.46552e+04,    4.41612e+01,    3.75660e+02,    2.35436e-01,    1.40485e+02,    6.87747e-03,    3.12958e+01,    9.83468e-04,    1.01110e+02,    1.16128e-02,    9.61804e+00,    1.55127e-03,    8.38808e+00,    8.24880e-04,              3
    08/06/21 13:31:37.688,    2.07300e+00,    4.30698e-04,    1.44471e+04,    1.36312e+01,    3.84402e+02,    2.17041e+00,    1.40481e+02,    7.91118e-03,    3.12986e+01,    1.49426e-03,    1.01081e+02,    1.29750e-02,    9.61720e+00,    1.17457e-03,    8.38909e+00,    7.51821e-04,              3
    08/06/21 13:31:47.707,    2.06865e+00,    5.75902e-04,    1.46823e+04,    3.30630e+01,    4.09659e+02,    1.38584e+00,    1.40476e+02,    7.02953e-03,    3.13057e+01,    9.89040e-04,    1.01010e+02,    1.00646e-02,    9.61778e+00,    8.63602e-04,    8.38707e+00,    9.33687e-04,              3
    08/06/21 13:31:57.800,    2.06677e+00,    3.86178e-04,    1.50651e+04,    4.00129e+01,    4.09594e+02,    1.69520e-01,    1.40482e+02,    6.46171e-03,    3.13067e+01,    1.00728e-03,    1.01015e+02,    1.19161e-02,    9.61678e+00,    1.31411e-03,    8.38508e+00,    1.53579e-03,              3
    08/06/21 13:32:07.887,    2.06564e+00,    3.65242e-04,    1.53831e+04,    3.92829e+01,    4.14275e+02,    1.09596e+00,    1.40485e+02,    5.27139e-03,    3.13117e+01,    1.75990e-03,    1.00984e+02,    1.34144e-02,    9.61683e+00,    1.47059e-03,    8.38461e+00,    6.53742e-04,              3
    08/06/21 13:32:17.934,    2.06549e+00,    4.32601e-04,    1.58991e+04,    5.06216e+01,    4.28551e+02,    1.27019e+00,    1.40483e+02,    5.59978e-03,    3.13191e+01,    1.22921e-03,    1.00930e+02,    1.36687e-02,    9.61852e+00,    1.24257e-03,    8.38473e+00,    1.30013e-03,              3
    08/06/21 13:32:27.986,    2.06473e+00,    3.65174e-04,    1.64044e+04,    2.85647e+01,    4.37196e+02,    5.41878e-01,    1.40473e+02,    4.33293e-03,    3.13266e+01,    1.23815e-03,    1.00853e+02,    1.19324e-02,    9.61598e+00,    8.16453e-04,    8.38276e+00,    1.25156e-03,              3
    08/06/21 13:32:38.070,    2.06616e+00,    5.21053e-04,    1.66759e+04,    2.23821e+01,    4.39598e+02,    2.37232e-01,    1.40489e+02,    5.11369e-03,    3.13313e+01,    1.24672e-03,    1.00821e+02,    9.84551e-03,    9.61806e+00,    8.71146e-04,    8.38276e+00,    8.61512e-04,              3
    08/06/21 13:32:48.221,    2.06689e+00,    4.09719e-04,    1.68475e+04,    1.28445e+01,    4.38100e+02,    1.91499e-01,    1.40474e+02,    4.65489e-03,    3.13385e+01,    1.47292e-03,    1.00751e+02,    1.66362e-02,    9.61648e+00,    1.16178e-03,    8.38328e+00,    1.11326e-03,              3
    08/06/21 13:32:58.253,    2.06516e+00,    5.41015e-04,    1.70124e+04,    2.87162e+01,    4.52244e+02,    2.37873e+00,    1.40487e+02,    5.08029e-03,    3.13430e+01,    1.26973e-03,    1.00732e+02,    1.30365e-02,    9.61714e+00,    1.59193e-03,    8.38275e+00,    1.27192e-03,              3
    08/06/21 13:33:08.308,    2.06150e+00,    4.83734e-04,    1.72563e+04,    1.32884e+01,    4.82668e+02,    2.30178e+00,    1.40486e+02,    5.86873e-03,    3.13488e+01,    2.29563e-03,    1.00679e+02,    1.85484e-02,    9.61510e+00,    1.07888e-03,    8.38378e+00,    1.08644e-03,              3
    08/06/21 13:33:18.293,    2.06033e+00,    5.55599e-04,    1.73659e+04,    8.34967e+00,    4.89248e+02,    3.10267e-01,    1.40485e+02,    5.62671e-03,    3.13548e+01,    8.74803e-04,    1.00618e+02,    8.32358e-03,    9.61460e+00,    1.38226e-03,    8.38200e+00,    1.27220e-03,              3
    08/06/21 13:33:28.378,    2.05575e+00,    5.86519e-04,    1.74362e+04,    1.23693e+01,    5.14179e+02,    4.35091e+00,    1.40490e+02,    6.06694e-03,    3.13597e+01,    1.17865e-03,    1.00574e+02,    1.36570e-02,    9.61645e+00,    8.99047e-04,    8.38186e+00,    9.26889e-04,              3
    08/06/21 13:33:38.445,    2.05261e+00,    4.69103e-04,    1.75111e+04,    8.45455e+00,    5.43265e+02,    2.95366e+00,    1.40493e+02,    7.00476e-03,    3.13644e+01,    1.37357e-03,    1.00552e+02,    1.06801e-02,    9.61732e+00,    1.47344e-03,    8.38115e+00,    1.65419e-03,              3
    08/06/21 13:33:48.476,    2.05120e+00,    4.41630e-04,    1.75571e+04,    1.19358e+01,    5.63626e+02,    2.86249e+00,    1.40481e+02,    5.56328e-03,    3.13732e+01,    1.26587e-03,    1.00456e+02,    1.35218e-02,    9.61562e+00,    1.30981e-03,    8.38078e+00,    1.16608e-03,              3
    08/06/21 13:33:58.472,    2.04917e+00,    3.73696e-04,    1.76223e+04,    6.64797e+00,    5.77872e+02,    1.38164e+00,    1.40492e+02,    6.18420e-03,    3.13751e+01,    1.79476e-03,    1.00441e+02,    1.55426e-02,    9.61501e+00,    1.26130e-03,    8.38014e+00,    1.49094e-03,              3
    08/06/21 13:34:08.670,    2.04656e+00,    6.02933e-04,    1.76690e+04,    1.08858e+01,    5.97065e+02,    3.29454e+00,    1.40484e+02,    5.39767e-03,    3.13818e+01,    1.44364e-03,    1.00385e+02,    1.22793e-02,    9.61526e+00,    1.52507e-03,    8.38117e+00,    1.22756e-03,              3
    08/06/21 13:34:18.612,    2.04439e+00,    4.69994e-04,    1.76576e+04,    9.01405e+00,    6.09351e+02,    1.53614e+00,    1.40481e+02,    5.47525e-03,    3.13909e+01,    1.50260e-03,    1.00307e+02,    1.30113e-02,    9.61662e+00,    1.05650e-03,    8.38034e+00,    1.24617e-03,              3
    08/06/21 13:34:28.751,    2.04181e+00,    6.33995e-04,    1.77241e+04,    6.93390e+00,    6.29817e+02,    2.05954e+00,    1.40493e+02,    7.22060e-03,    3.13938e+01,    1.50751e-03,    1.00282e+02,    1.61732e-02,    9.61409e+00,    1.72728e-03,    8.38122e+00,    5.37570e-04,              3
    08/06/21 13:34:38.788,    2.03818e+00,    7.34124e-04,    1.77494e+04,    8.48411e+00,    6.54715e+02,    3.55430e+00,    1.40483e+02,    7.29446e-03,    3.14001e+01,    8.79061e-04,    1.00211e+02,    8.90654e-03,    9.61348e+00,    7.39694e-04,    8.38093e+00,    1.14326e-03,              3
    08/06/21 13:34:48.797,    2.03434e+00,    3.66073e-04,    1.78024e+04,    7.43390e+00,    6.87447e+02,    4.93654e-01,    1.40482e+02,    6.69552e-03,    3.14046e+01,    1.76568e-03,    1.00191e+02,    1.34653e-02,    9.61543e+00,    8.29352e-04,    8.38313e+00,    1.35045e-03,              3
    08/06/21 13:34:58.948,    2.03300e+00,    4.69187e-04,    1.78181e+04,    1.32037e+01,    7.02136e+02,    2.18855e+00,    1.40477e+02,    4.28446e-03,    3.14115e+01,    9.96881e-04,    1.00123e+02,    6.97006e-03,    9.61571e+00,    1.15980e-03,    8.38270e+00,    1.14294e-03,              3
    08/06/21 13:35:08.961,    2.02909e+00,    2.86511e-04,    1.78517e+04,    6.96656e+00,    7.29483e+02,    2.20910e+00,    1.40486e+02,    5.66144e-03,    3.14145e+01,    1.13146e-03,    1.00111e+02,    9.44348e-03,    9.61630e+00,    1.02113e-03,    8.38124e+00,    7.88994e-04,              3
    08/06/21 13:35:19.081,    2.02818e+00,    2.81306e-04,    1.78800e+04,    9.59917e+00,    7.32705e+02,    5.39484e-01,    1.40491e+02,    5.81493e-03,    3.14144e+01,    1.79724e-03,    1.00102e+02,    1.51257e-02,    9.61521e+00,    1.03393e-03,    8.38092e+00,    1.11471e-03,              3
    08/06/21 13:35:29.078,    2.02601e+00,    4.87089e-04,    1.78699e+04,    8.29259e+00,    7.44578e+02,    2.56073e+00,    1.40490e+02,    5.66482e-03,    3.14233e+01,    1.42109e-03,    1.00019e+02,    1.40186e-02,    9.61657e+00,    1.05339e-03,    8.38326e+00,    1.43743e-03,              3
    08/06/21 13:35:39.109,    2.02400e+00,    3.89646e-04,    1.79127e+04,    1.01634e+01,    7.69730e+02,    3.43541e+00,    1.40481e+02,    5.33201e-03,    3.14305e+01,    1.12944e-03,    9.99617e+01,    1.24802e-02,    9.61660e+00,    9.83431e-04,    8.38192e+00,    1.26234e-03,              3
    08/06/21 13:35:49.278,    2.02017e+00,    3.61277e-04,    1.79420e+04,    9.45487e+00,    7.98919e+02,    1.63641e+00,    1.40500e+02,    6.74913e-03,    3.14282e+01,    1.98839e-03,    9.99896e+01,    1.84305e-02,    9.61645e+00,    9.98822e-04,    8.38250e+00,    8.30007e-04,              3
    08/06/21 13:35:59.284,    2.01742e+00,    4.95177e-04,    1.79521e+04,    4.93024e+00,    8.18309e+02,    3.00208e+00,    1.40494e+02,    7.31645e-03,    3.14345e+01,    1.93189e-03,    9.99435e+01,    1.96969e-02,    9.61840e+00,    1.13482e-03,    8.38144e+00,    9.39818e-04,              3
    08/06/21 13:36:09.329,    2.01432e+00,    3.89265e-04,    1.79615e+04,    1.16334e+01,    8.47645e+02,    1.81051e+00,    1.40493e+02,    7.19525e-03,    3.14414e+01,    1.38904e-03,    9.98751e+01,    1.40633e-02,    9.61778e+00,    1.13105e-03,    8.38031e+00,    1.08381e-03,              3
    08/06/21 13:36:19.370,    2.01199e+00,    3.61341e-04,    1.79657e+04,    9.95101e+00,    8.60008e+02,    1.93006e+00,    1.40487e+02,    6.51676e-03,    3.14471e+01,    1.19043e-03,    9.98241e+01,    1.28741e-02,    9.61842e+00,    1.09161e-03,    8.38130e+00,    9.36539e-04,              3
    08/06/21 13:36:29.455,    2.00995e+00,    4.40030e-04,    1.79875e+04,    6.53265e+00,    8.77216e+02,    3.21873e+00,    1.40491e+02,    6.53917e-03,    3.14520e+01,    1.54574e-03,    9.97890e+01,    1.39304e-02,    9.61782e+00,    5.72057e-04,    8.38370e+00,    1.50755e-03,              3
    08/06/21 13:36:39.587,    2.00724e+00,    3.74932e-04,    1.79918e+04,    6.80502e+00,    8.97616e+02,    1.84272e+00,    1.40484e+02,    7.87318e-03,    3.14603e+01,    1.12511e-03,    9.97126e+01,    6.07452e-03,    9.61897e+00,    1.50614e-03,    8.38293e+00,    8.85122e-04,              3
    08/06/21 13:36:49.635,    2.02016e+00,    4.12480e-03,    1.78138e+04,    5.90349e+01,    7.69230e+02,    3.53949e+01,    1.40483e+02,    7.03103e-03,    3.14641e+01,    1.12878e-03,    9.96800e+01,    1.38891e-02,    9.62063e+00,    1.15026e-03,    8.38309e+00,    9.31568e-04,              3
    08/06/21 13:36:59.635,    2.05454e+00,    1.39174e-03,    1.68429e+04,    7.92334e+01,    4.84458e+02,    1.04522e+01,    1.40487e+02,    7.21704e-03,    3.14692e+01,    1.26313e-03,    9.96236e+01,    1.38065e-02,    9.61965e+00,    1.28062e-03,    8.38733e+00,    1.05645e-03,              3
    08/06/21 13:37:09.759,    2.06060e+00,    5.58932e-04,    1.63719e+04,    2.03646e+01,    4.35829e+02,    1.28543e+00,    1.40485e+02,    7.16613e-03,    3.14742e+01,    2.00680e-03,    9.95892e+01,    1.54522e-02,    9.61992e+00,    1.23333e-03,    8.38619e+00,    9.95523e-04,              3
    08/06/21 13:37:19.705,    2.06091e+00,    4.57474e-04,    1.63972e+04,    1.76349e+01,    4.30789e+02,    9.60847e-02,    1.40491e+02,    6.35899e-03,    3.14778e+01,    1.26463e-03,    9.95782e+01,    9.59087e-03,    9.61960e+00,    1.23818e-03,    8.38515e+00,    9.99420e-04,              3
    08/06/21 13:37:29.788,    2.06420e+00,    6.49677e-04,    1.65325e+04,    1.74426e+01,    4.25296e+02,    1.01883e+00,    1.40496e+02,    7.03623e-03,    3.14799e+01,    1.51653e-03,    9.95399e+01,    1.08274e-02,    9.61828e+00,    8.65646e-04,    8.38436e+00,    1.14618e-03,              3
    08/06/21 13:37:39.841,    2.06908e+00,    4.84178e-04,    1.65332e+04,    1.73042e+01,    4.15797e+02,    1.00487e+00,    1.40487e+02,    5.86831e-03,    3.14924e+01,    1.05744e-03,    9.94404e+01,    1.08082e-02,    9.61770e+00,    5.41120e-04,    8.38745e+00,    7.80073e-04,              3
    08/06/21 13:37:49.887,    2.06775e+00,    4.90789e-04,    1.62033e+04,    4.15957e+01,    4.07389e+02,    8.78445e-01,    1.40481e+02,    4.93326e-03,    3.14982e+01,    9.58194e-04,    9.93809e+01,    1.24771e-02,    9.61684e+00,    1.34921e-03,    8.38561e+00,    1.31404e-03,              3
    08/06/21 13:37:59.971,    2.06592e+00,    6.23758e-04,    1.57655e+04,    3.47177e+01,    4.00899e+02,    1.66834e-01,    1.40481e+02,    6.23036e-03,    3.15059e+01,    1.56359e-03,    9.93066e+01,    1.34769e-02,    9.61695e+00,    1.71521e-03,    8.38546e+00,    8.87404e-04,              3
    08/06/21 13:38:10.083,    2.06733e+00,    3.99812e-04,    1.51636e+04,    7.77148e+01,    3.92095e+02,    8.73127e-01,    1.40482e+02,    5.37071e-03,    3.15064e+01,    1.89380e-03,    9.93151e+01,    1.49193e-02,    9.61899e+00,    1.12040e-03,    8.38774e+00,    9.69246e-04,              3
    08/06/21 13:38:20.242,    2.07013e+00,    6.89714e-04,    1.44472e+04,    5.67561e+01,    3.79473e+02,    1.06559e+00,    1.40486e+02,    6.73285e-03,    3.15135e+01,    1.21128e-03,    9.92493e+01,    1.06273e-02,    9.61975e+00,    9.78674e-04,    8.38598e+00,    6.34312e-04,              3
    08/06/21 13:38:30.236,    2.07293e+00,    6.22851e-04,    1.41647e+04,    1.04807e+01,    3.76151e+02,    4.10023e-01,    1.40485e+02,    6.11333e-03,    3.15169e+01,    1.64472e-03,    9.92153e+01,    1.72078e-02,    9.61945e+00,    1.04577e-03,    8.38974e+00,    1.03834e-03,              3
    08/06/21 13:38:40.355,    2.07612e+00,    4.20533e-04,    1.45472e+04,    3.65147e+01,    3.82172e+02,    3.64532e-01,    1.40475e+02,    5.12564e-03,    3.15231e+01,    6.39317e-04,    9.91672e+01,    6.35188e-03,    9.61683e+00,    1.25574e-03,    8.38717e+00,    1.01005e-03,              3
    08/06/21 13:38:50.367,    2.07553e+00,    5.79570e-04,    1.47900e+04,    4.67685e+01,    3.87083e+02,    1.22306e+00,    1.40489e+02,    4.98882e-03,    3.15243e+01,    1.48254e-03,    9.91583e+01,    1.06381e-02,    9.61760e+00,    1.48899e-03,    8.38797e+00,    8.13547e-04,              3
    08/06/21 13:39:00.500,    2.11370e+00,    4.72394e-03,    1.58013e+04,    9.67052e+01,    3.94739e+02,    3.70873e-01,    1.40485e+02,    4.92742e-03,    3.15291e+01,    1.74415e-03,    9.91229e+01,    1.28771e-02,    9.61849e+00,    1.34595e-03,    8.38499e+00,    1.36995e-03,              3
    08/06/21 13:39:10.461,    2.10776e+00,    4.82782e-03,    1.65571e+04,    4.66152e+01,    4.06841e+02,    1.07391e+00,    1.40482e+02,    8.00264e-03,    3.15367e+01,    1.20131e-03,    9.90558e+01,    1.57145e-02,    9.61889e+00,    1.48996e-03,    8.38465e+00,    1.27865e-03,              3
    08/06/21 13:39:20.440,    2.07174e+00,    1.51805e-03,    1.66896e+04,    1.49279e+01,    4.03842e+02,    6.20766e-01,    1.40490e+02,    7.79026e-03,    3.15405e+01,    4.68494e-04,    9.90263e+01,    5.21207e-03,    9.61953e+00,    1.07044e-03,    8.38469e+00,    1.17091e-03,              3
    08/06/21 13:39:30.473,    2.06254e+00,    5.77781e-04,    1.66052e+04,    1.19099e+01,    4.10367e+02,    1.83233e+00,    1.40485e+02,    6.88783e-03,    3.15467e+01,    6.70753e-04,    9.89573e+01,    7.32848e-03,    9.61940e+00,    1.08163e-03,    8.38807e+00,    9.55009e-04,              3
    08/06/21 13:39:40.626,    2.06192e+00,    6.70219e-04,    1.65952e+04,    2.05565e+01,    4.21515e+02,    1.56380e+00,    1.40471e+02,    3.54236e-03,    3.15503e+01,    1.71019e-03,    9.89358e+01,    1.50552e-02,    9.61772e+00,    1.59685e-03,    8.38410e+00,    8.67231e-04,              3
    08/06/21 13:39:50.679,    2.06498e+00,    2.44142e-04,    1.62213e+04,    2.04028e+01,    4.09026e+02,    3.35473e-01,    1.40483e+02,    4.67939e-03,    3.15545e+01,    1.02381e-03,    9.89107e+01,    8.95725e-03,    9.61802e+00,    1.23415e-03,    8.38405e+00,    1.14516e-03,              3
    08/06/21 13:40:00.666,    2.06578e+00,    2.93388e-04,    1.61758e+04,    1.06859e+01,    4.09378e+02,    8.40794e-01,    1.40489e+02,    6.63123e-03,    3.15599e+01,    3.86601e-04,    9.88614e+01,    7.76160e-03,    9.61640e+00,    9.56123e-04,    8.38568e+00,    1.07179e-03,              3
    08/06/21 13:40:10.856,    2.06095e+00,    1.01197e-03,    1.61587e+04,    3.00181e+01,    4.11910e+02,    3.21495e-01,    1.40485e+02,    7.16757e-03,    3.15623e+01,    1.51377e-03,    9.88409e+01,    1.15088e-02,    9.61716e+00,    7.79541e-04,    8.38638e+00,    8.72536e-04,              3
    08/06/21 13:40:20.884,    2.05527e+00,    1.03684e-03,    1.62041e+04,    5.47447e+01,    3.97523e+02,    2.33487e+00,    1.40475e+02,    4.84136e-03,    3.15716e+01,    7.99253e-04,    9.87517e+01,    6.70829e-03,    9.61857e+00,    1.47559e-03,    8.38571e+00,    1.18286e-03,              3
    08/06/21 13:40:30.937,    2.06081e+00,    5.62522e-04,    1.52017e+04,    1.08472e+02,    3.83604e+02,    7.06976e-01,    1.40482e+02,    5.70334e-03,    3.15740e+01,    1.27997e-03,    9.87448e+01,    1.13735e-02,    9.61839e+00,    7.96309e-04,    8.38590e+00,    1.20198e-03,              3
    08/06/21 13:40:41.036,    2.06632e+00,    3.67644e-04,    1.42311e+04,    6.51377e+01,    3.79390e+02,    1.72979e+00,    1.40479e+02,    4.76375e-03,    3.15776e+01,    1.31836e-03,    9.87040e+01,    9.40604e-03,    9.61632e+00,    8.48593e-04,    8.38691e+00,    1.04002e-03,              3
    08/06/21 13:40:51.037,    2.06657e+00,    3.83109e-04,    1.40627e+04,    2.76156e+01,    3.89899e+02,    8.03228e-01,    1.40479e+02,    6.80085e-03,    3.15809e+01,    1.67127e-03,    9.86826e+01,    1.58928e-02,    9.61836e+00,    9.90635e-04,    8.38750e+00,    1.02698e-03,              3
    08/06/21 13:41:01.069,    2.06454e+00,    5.02136e-04,    1.45483e+04,    6.10918e+01,    3.85253e+02,    3.67175e-01,    1.40474e+02,    3.86314e-03,    3.15876e+01,    9.26200e-04,    9.86184e+01,    1.26534e-02,    9.61670e+00,    1.18118e-03,    8.38710e+00,    1.21860e-03,              3
    08/06/21 13:41:11.163,    2.06380e+00,    4.29546e-04,    1.48894e+04,    7.99532e+00,    3.83080e+02,    1.06041e+00,    1.40479e+02,    5.35742e-03,    3.15925e+01,    1.40980e-03,    9.85787e+01,    1.23057e-02,    9.61731e+00,    1.37089e-03,    8.38660e+00,    8.87389e-04,              3
    08/06/21 13:41:21.240,    2.06439e+00,    3.49788e-04,    1.47690e+04,    1.25198e+01,    3.75190e+02,    6.13868e-01,    1.40481e+02,    5.46937e-03,    3.15960e+01,    7.63496e-04,    9.85587e+01,    9.57600e-03,    9.61704e+00,    1.21102e-03,    8.38533e+00,    1.22789e-03,              3
    08/06/21 13:41:31.279,    2.06554e+00,    3.16534e-04,    1.45729e+04,    2.32498e+01,    3.71024e+02,    2.93971e-01,    1.40487e+02,    8.43297e-03,    3.16001e+01,    1.37946e-03,    9.85167e+01,    1.12239e-02,    9.61721e+00,    1.23335e-03,    8.38649e+00,    1.34104e-03,              3
    08/06/21 13:41:41.299,    2.06642e+00,    5.39778e-04,    1.43488e+04,    3.12276e+01,    3.68952e+02,    1.43211e-01,    1.40478e+02,    6.27816e-03,    3.16064e+01,    9.58253e-04,    9.84556e+01,    8.22396e-03,    9.61727e+00,    1.34721e-03,    8.38678e+00,    8.81432e-04,              3
    08/06/21 13:41:51.352,    2.06772e+00,    1.99792e-04,    1.41050e+04,    1.65356e+01,    3.68215e+02,    4.48655e-02,    1.40480e+02,    6.28497e-03,    3.16103e+01,    1.12081e-03,    9.84213e+01,    9.61905e-03,    9.61635e+00,    7.68985e-04,    8.38583e+00,    1.09866e-03,              3
    08/06/21 13:42:01.445,    2.06715e+00,    4.31291e-04,    1.40541e+04,    8.12406e+00,    3.68007e+02,    7.89190e-02,    1.40485e+02,    4.08468e-03,    3.16128e+01,    6.72070e-04,    9.84001e+01,    4.15220e-03,    9.61626e+00,    1.15769e-03,    8.38554e+00,    1.54173e-03,              3
    08/06/21 13:42:11.453,    2.06858e+00,    4.40756e-04,    1.40135e+04,    1.18744e+01,    3.67955e+02,    1.02304e-01,    1.40496e+02,    7.31528e-03,    3.16119e+01,    1.50495e-03,    9.84081e+01,    1.27422e-02,    9.61634e+00,    1.78614e-03,    8.38748e+00,    7.62241e-04,              3
